"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","genename"
"ENSG00000087586",566.2515951957,-2.02575148885201,0.0911414690751837,-22.2264520136376,1.90618150381661e-109,9.58815802158676e-108,"AURKA","6790","aurora kinase A"
"ENSG00000087510",14.0875372405696,4.72336463886423,0.93025114737059,5.07751552063666,3.8240227800046e-07,1.27507800297982e-06,"TFAP2C","7022","transcription factor AP-2 gamma"
"ENSG00000129946",48.7924508540489,2.80063841330744,0.325824180520977,8.59555116145573,8.28660942510341e-18,5.19251912020298e-17,"SHC2","25759","SHC adaptor protein 2"
"ENSG00000179855",3.76040340018594,-4.424840117563,1.40111172969711,-3.15809226614608,0.00158805286919211,0.00354294931670501,"GIPC3","126326","GIPC PDZ domain containing family member 3"
"ENSG00000167654",18.2323327323599,2.36711148177826,0.487187484674482,4.85872801794132,1.18142294847494e-06,3.76227558656518e-06,"ATCAY","85300","ATCAY kinesin light chain interacting caytaxin"
"ENSG00000125657",17.4773794665837,2.33351712742168,0.5073209434785,4.59968616990592,4.23127901055053e-06,1.27500695271915e-05,"TNFSF9","8744","TNF superfamily member 9"
"ENSG00000186994",2.24379311519197,4.51518122631595,1.54386521444236,2.92459547898217,0.00344904253835315,0.00734991164404984,"KANK3","256949","KN motif and ankyrin repeat domains 3"
"ENSG00000105088",793.128211520276,2.86562585501794,0.0934444336636029,30.6666298105472,1.58630947173948e-206,3.07618802559163e-204,"OLFM2","93145","olfactomedin 2"
"ENSG00000090339",268.260394067889,-2.44731090579647,0.131354193967651,-18.6313876388231,1.78827264198008e-77,5.31362141078679e-76,"ICAM1","3383","intercellular adhesion molecule 1"
"ENSG00000161888",109.919749166068,-3.13849738019505,0.222353207054264,-14.1149184298885,3.0737139447293e-45,4.74846919469816e-44,"SPC24","147841","SPC24 component of NDC80 kinetochore complex"
"ENSG00000102575",33.3164252378034,3.42443741032718,0.443065478723159,7.72896462210471,1.08424798178618e-14,5.87703080381195e-14,"ACP5","54","acid phosphatase 5, tartrate resistant"
"ENSG00000187867",13.8085851426307,-2.53653271391421,0.561727655811358,-4.51559165313027,6.31402303835229e-06,1.8678456752155e-05,"PALM3","342979","paralemmin 3"
"ENSG00000105011",87.5307834534588,-3.01421112835839,0.24353276525332,-12.3770250184736,3.48004859291304e-35,4.11959487247811e-34,"ASF1B","55723","anti-silencing function 1B histone chaperone"
"ENSG00000127507",7.82111558982903,2.17492299875524,0.749530089908638,2.90171539213369,0.00371125546770268,0.00786773346993701,"ADGRE2","30817","adhesion G protein-coupled receptor E2"
"ENSG00000130477",27.3054820035534,2.05021912640685,0.386120917575713,5.30978518149002,1.09754521753456e-07,3.80602856847631e-07,"UNC13A","23025","unc-13 homolog A"
"ENSG00000130513",4665.52215751242,4.22670314152856,0.139333107448276,30.3352391899939,3.93391564265456e-202,7.33899351157504e-200,"GDF15","9518","growth differentiation factor 15"
"ENSG00000105717",4.6375972711029,-2.0153924748198,0.913768820351496,-2.20558245141758,0.0274132489048679,0.049621280073685,"PBX4","80714","PBX homeobox 4"
"ENSG00000160321",1.6251180115212,4.07876626499078,1.67820712495423,2.43043078791721,0.0150808860920974,0.0288128207447928,"ZNF208","7757","zinc finger protein 208"
"ENSG00000075702",146.955080361503,-2.81304890570662,0.182068654041335,-15.4504844368651,7.48785654970154e-54,1.39514576269913e-52,"WDR62","284403","WD repeat domain 62"
"ENSG00000275395",4.08757244803245,2.77960187444798,1.11271196456469,2.49804258691099,0.0124881190291251,0.0242202787539474,"FCGBP","8857","Fc gamma binding protein"
"ENSG00000167600",455.233179031401,2.13163847206595,0.197927055667791,10.7698185317513,4.77942276950768e-27,4.31612333192427e-26,"CYP2S1","29785","cytochrome P450 family 2 subfamily S member 1"
"ENSG00000167601",8245.06804500101,-2.14234576631294,0.0404435481969184,-52.9712614699859,0,0,"AXL","558","AXL receptor tyrosine kinase"
"ENSG00000234465",7.08971621823787,2.21141864001503,0.825610436253359,2.67852554050855,0.00739470923880313,0.0148884186832624,"PINLYP","390940","phospholipase A2 inhibitor and LY6/PLAUR domain containing"
"ENSG00000104783",13.8937151091435,-2.57497877327572,0.568669016916813,-4.52807994927637,5.95220625402248e-06,1.76577326432736e-05,"KCNN4","3783","potassium calcium-activated channel subfamily N member 4"
"ENSG00000125740",42.1859883685446,2.1709804385069,0.331864497366873,6.54176766641869,6.07959016080128e-11,2.67067063457196e-10,"FOSB","2354","FosB proto-oncogene, AP-1 transcription factor subunit"
"ENSG00000167554",86.7634158101574,2.07537194590528,0.225112523731083,9.21926471040986,2.9914445762129e-20,2.09244946199458e-19,"ZNF610","162963","zinc finger protein 610"
"ENSG00000080031",5.03117335325514,-2.17092372147433,0.88135622502839,-2.46316263484087,0.013771743149034,0.0264798369902757,"PTPRH","5794","protein tyrosine phosphatase receptor type H"
"ENSG00000095752",1899.4150773227,2.59864157977609,0.137499875492508,18.8992286027028,1.15732189756397e-79,3.53871579383771e-78,"IL11","3589","interleukin 11"
"ENSG00000187902",3.12131095600446,3.95445107721741,1.44948489928782,2.72817680209043,0.00636854638652191,0.012974790799635,"SHISA7","729956","shisa family member 7"
"ENSG00000093009",99.8219319032991,-2.47489259985414,0.219041060522734,-11.2987610357067,1.33082279141308e-29,1.30670661557934e-28,"CDC45","8318","cell division cycle 45"
"ENSG00000100027",28.3336807653258,2.43850148677912,0.409682964818327,5.95216715408331,2.64614905302806e-09,1.03886373850633e-08,"YPEL1","29799","yippee like 1"
"ENSG00000184117",601.648439964638,-2.19696953727668,0.0885452910366246,-24.8118167725933,6.68400711800751e-136,5.15753386938192e-134,"NIPSNAP1","8508","nipsnap homolog 1"
"ENSG00000100297",399.329319916742,-2.46315174328703,0.121354309102319,-20.2971922588281,1.36144955362874e-91,5.23891475754056e-90,"MCM5","4174","minichromosome maintenance complex component 5"
"ENSG00000168135",1.39509861489804,3.84186966871406,1.71839679557339,2.23572906945052,0.0253695236531225,0.0462570876654361,"KCNJ4","3761","potassium inwardly rectifying channel subfamily J member 4"
"ENSG00000184949",51.8053084338374,2.16291350130901,0.283920047611466,7.61803725909796,2.57561962293245e-14,1.3738502353521e-13,"FAM227A","646851","family with sequence similarity 227 member A"
"ENSG00000179750",69.6758099373345,-3.27197289487007,0.289257177871996,-11.3116394170104,1.14921916244984e-29,1.13216524172365e-28,"APOBEC3B","9582","apolipoprotein B mRNA editing enzyme catalytic subunit 3B"
"ENSG00000100311",37.763050005029,3.53880768308447,0.424213409944278,8.3420457725495,7.30161783484216e-17,4.37266329337276e-16,"PDGFB","5155","platelet derived growth factor subunit B"
"ENSG00000128285",5.9588920247441,-2.18782460467535,0.813260588428975,-2.69018889615898,0.00714115843967862,0.0144192893662123,"MCHR1","2847","melanin concentrating hormone receptor 1"
"ENSG00000100162",56.2735293019594,-3.23778731168843,0.320859145675595,-10.0909927465867,6.05539774023515e-24,4.96354014992134e-23,"CENPM","79019","centromere protein M"
"ENSG00000075218",209.168437446,-3.10050985315661,0.168997191579224,-18.3465170289716,3.5196379988782e-75,1.0052795509199e-73,"GTSE1","51512","G2 and S-phase expressed 1"
"ENSG00000128165",218.128289916342,-2.259596698015,0.155149700444577,-14.5639771880977,4.76056304777893e-48,7.80435797532435e-47,"ADM2","79924","adrenomedullin 2"
"ENSG00000277117",12.0077972011088,3.12729422244435,0.687392119507554,4.54950549139949,5.37721308373588e-06,1.60294025946803e-05,"LOC102723996","102723996","ICOS ligand"
"ENSG00000154736",354.049538334465,2.64612251103735,0.134959648072034,19.6067680142808,1.35365206573063e-85,4.68312773350657e-84,"ADAMTS5","11096","ADAM metallopeptidase with thrombospondin type 1 motif 5"
"ENSG00000198743",1999.10327890814,2.53453041318334,0.06709755153128,37.7738137285348,0,0,"SLC5A3","6526","solute carrier family 5 member 3"
"ENSG00000157542",18.2993001044904,4.32466366552918,0.730661887760097,5.91883022499885,3.2423944850149e-09,1.26519486153428e-08,"KCNJ6","3763","potassium inwardly rectifying channel subfamily J member 6"
"ENSG00000157551",25.3691609297898,2.89480034128302,0.475921637338396,6.08251467084428,1.18312067035809e-09,4.75766233007847e-09,"KCNJ15","3772","potassium inwardly rectifying channel subfamily J member 15"
"ENSG00000171587",2.56165833847439,-4.90288392564614,1.51500674253742,-3.23621261079968,0.00121127128162796,0.0027527704161346,"DSCAM","1826","DS cell adhesion molecule"
"ENSG00000160179",79.1044566654909,2.69008844044185,0.249768530583918,10.7703257658315,4.75316406168695e-27,4.29504181122883e-26,"ABCG1","9619","ATP binding cassette subfamily G member 1"
"ENSG00000160190",26.4341579731143,2.62618482073587,0.738984462701388,3.55377542192936,0.000379743338272452,0.000921715632322035,"SLC37A1","54020","solute carrier family 37 member 1"
